,location,total_sqft,bath,price,BHK
6200,Sarjapur  Road,1115.0,2.0,50.0,2
6201,Sarjapur  Road,1308.0,2.0,58.86,2
6202,Sarjapur  Road,920.0,2.0,40.0,2
6203,Sarjapur  Road,3044.0,3.0,183.0,3
6204,Sarjapur  Road,1163.0,2.0,62.0,3
6205,Sarjapur  Road,3004.0,4.0,158.0,3
6206,Sarjapur  Road,1877.0,4.0,150.0,3
6207,Sarjapur  Road,1115.0,2.0,43.0,2
6208,Sarjapur  Road,1115.0,2.0,50.0,2
6209,Sarjapur  Road,1229.0,2.0,70.0,2
6210,Sarjapur  Road,1342.0,2.0,70.0,2
6211,Sarjapur  Road,1711.0,3.0,110.0,3
6212,Sarjapur  Road,1484.0,2.0,65.0,3
6213,Sarjapur  Road,1115.0,2.0,50.0,2
6214,Sarjapur  Road,1220.0,3.0,57.0,3
6215,Sarjapur  Road,1050.0,2.0,63.5,2
6216,Sarjapur  Road,1350.0,2.0,102.0,2
6217,Sarjapur  Road,2990.0,4.0,240.0,4
6218,Sarjapur  Road,1035.0,2.0,49.0,2
6219,Sarjapur  Road,1457.0,3.0,85.0,3
6220,Sarjapur  Road,1685.0,3.0,135.0,3
6221,Sarjapur  Road,1350.0,2.0,68.0,2
6222,Sarjapur  Road,1200.0,3.0,70.0,3
6223,Sarjapur  Road,1157.0,2.0,53.99,3
6224,Sarjapur  Road,1385.0,3.0,55.0,3
6225,Sarjapur  Road,1700.0,3.0,79.9,3
6226,Sarjapur  Road,984.0,2.0,55.0,2
6227,Sarjapur  Road,1864.0,3.0,105.0,4
6228,Sarjapur  Road,1157.0,2.0,57.84,3
6229,Sarjapur  Road,1320.0,2.0,100.0,2
6230,Sarjapur  Road,1984.0,4.0,145.0,3
6231,Sarjapur  Road,1800.0,3.0,90.0,4
6232,Sarjapur  Road,7800.0,6.0,385.0,5
6233,Sarjapur  Road,1550.0,2.0,89.0,3
6234,Sarjapur  Road,1691.0,3.0,113.0,3
6235,Sarjapur  Road,1400.0,3.0,55.0,3
6236,Sarjapur  Road,2070.0,4.0,160.0,3
6237,Sarjapur  Road,1220.0,3.0,56.0,3
6238,Sarjapur  Road,1435.0,3.0,90.0,3
6239,Sarjapur  Road,1194.0,2.0,51.0,2
6240,Sarjapur  Road,1262.0,2.0,67.0,2
6241,Sarjapur  Road,1693.0,3.0,125.0,3
6242,Sarjapur  Road,1826.0,3.0,125.0,3
6243,Sarjapur  Road,1660.0,3.0,116.0,3
6244,Sarjapur  Road,1060.0,2.0,50.0,2
6245,Sarjapur  Road,1830.0,3.0,119.0,3
6246,Sarjapur  Road,984.0,2.0,45.91,2
6247,Sarjapur  Road,1929.0,4.0,101.0,3
6248,Sarjapur  Road,1525.0,2.0,65.0,3
6249,Sarjapur  Road,2900.0,4.0,240.0,4
6250,Sarjapur  Road,1059.0,2.0,68.0,2
6251,Sarjapur  Road,1577.0,3.0,65.0,3
6252,Sarjapur  Road,1157.0,2.0,74.0,3
6253,Sarjapur  Road,1700.0,3.0,118.0,3
6254,Sarjapur  Road,1691.0,3.0,120.0,3
6255,Sarjapur  Road,1929.0,3.0,103.0,3
6256,Sarjapur  Road,1308.0,2.0,75.0,2
6257,Sarjapur  Road,1580.0,3.0,125.0,3
6258,Sarjapur  Road,1797.0,4.0,95.0,3
6259,Sarjapur  Road,1763.25,3.0,98.0,3
6260,Sarjapur  Road,1826.0,3.0,130.0,3
6261,Sarjapur  Road,1550.0,2.0,98.0,3
6262,Sarjapur  Road,1145.0,2.0,49.5,2
6263,Sarjapur  Road,1450.0,2.0,75.0,3
6264,Sarjapur  Road,1819.0,3.0,100.0,3
6265,Sarjapur  Road,984.0,2.0,59.0,2
6266,Sarjapur  Road,1489.0,3.0,88.0,3
6267,Sarjapur  Road,702.0,1.0,52.0,1
6268,Sarjapur  Road,1242.0,2.0,75.0,2
6269,Sarjapur  Road,2275.0,4.0,185.0,3
6270,Sarjapur  Road,2100.0,3.0,135.0,3
6271,Sarjapur  Road,1700.0,3.0,93.5,3
6272,Sarjapur  Road,1862.0,4.0,110.0,3
6273,Sarjapur  Road,2275.0,4.0,175.0,3
6274,Sarjapur  Road,1787.0,3.0,116.0,3
6275,Sarjapur  Road,1691.0,3.0,93.01,3
6276,Sarjapur  Road,1028.0,2.0,56.0,2
6277,Sarjapur  Road,4395.0,4.0,242.0,4
6278,Sarjapur  Road,1181.0,2.0,65.0,3
6279,Sarjapur  Road,1691.0,3.0,100.0,3
6280,Sarjapur  Road,1026.0,2.0,60.55,2
6281,Sarjapur  Road,1350.0,2.0,85.0,2
6282,Sarjapur  Road,1157.0,2.0,72.0,3
6283,Sarjapur  Road,1019.0,2.0,62.0,2
6284,Sarjapur  Road,3418.0,3.0,235.0,4
6285,Sarjapur  Road,691.0,1.0,31.1,1
6286,Sarjapur  Road,994.0,2.0,45.0,2
6287,Sarjapur  Road,3913.0,5.0,176.0,4
6288,Sarjapur  Road,1130.0,2.0,55.0,2
6289,Sarjapur  Road,1881.0,3.0,145.0,3
6290,Sarjapur  Road,2275.0,4.0,182.0,3
6291,Sarjapur  Road,1525.0,2.0,65.0,3
6292,Sarjapur  Road,1346.0,2.0,67.38,2
6293,Sarjapur  Road,1881.0,3.0,145.0,3
6294,Sarjapur  Road,1045.0,2.0,42.15,2
6295,Sarjapur  Road,2880.0,3.0,211.0,4
6296,Sarjapur  Road,3418.0,2.0,222.0,4
6297,Sarjapur  Road,984.0,2.0,45.91,2
6298,Sarjapur  Road,675.0,1.0,27.0,1
6299,Sarjapur  Road,2427.0,2.0,102.92,3
6300,Sarjapur  Road,1346.0,2.0,74.03,2
6301,Sarjapur  Road,1691.0,3.0,119.0,3
6302,Sarjapur  Road,1335.0,2.0,95.0,2
6303,Sarjapur  Road,1525.0,2.0,63.0,3
6304,Sarjapur  Road,1680.0,3.0,126.0,3
6305,Sarjapur  Road,1222.0,2.0,68.0,3
6306,Sarjapur  Road,3420.0,4.0,225.0,4
6307,Sarjapur  Road,1510.0,2.0,110.0,3
6308,Sarjapur  Road,1242.0,2.0,78.0,2
6309,Sarjapur  Road,1665.0,3.0,74.93,3
6310,Sarjapur  Road,1129.0,2.0,69.0,2
6311,Sarjapur  Road,1850.0,3.0,140.0,3
6312,Sarjapur  Road,1113.0,2.0,44.5,2
6313,Sarjapur  Road,1879.0,3.0,155.0,3
6314,Sarjapur  Road,1157.0,2.0,75.0,3
6315,Sarjapur  Road,2425.0,5.0,175.0,4
6316,Sarjapur  Road,1323.0,2.0,74.0,2
6317,Sarjapur  Road,2289.0,3.0,178.0,3
6318,Sarjapur  Road,1505.0,2.0,60.0,3
6319,Sarjapur  Road,1314.0,2.0,70.44,3
6320,Sarjapur  Road,2100.0,3.0,130.0,3
6321,Sarjapur  Road,702.0,1.0,35.8,1
6322,Sarjapur  Road,1115.0,2.0,50.0,2
6323,Sarjapur  Road,1800.0,3.0,128.0,3
6324,Sarjapur  Road,2275.0,4.0,187.0,3
6325,Sarjapur  Road,1270.0,2.0,54.0,3
6326,Sarjapur  Road,1026.0,2.0,60.8,2
6327,Sarjapur  Road,1025.0,2.0,45.5,2
6328,Sarjapur  Road,1216.0,2.0,70.0,2
6329,Sarjapur  Road,1112.0,2.0,62.0,2
6330,Sarjapur  Road,1273.0,2.0,60.0,2
6331,Sarjapur  Road,1157.0,2.0,69.0,3
6332,Sarjapur  Road,1000.0,2.0,40.0,2
6333,Sarjapur  Road,1026.0,2.0,60.8,2
6334,Sarjapur  Road,1150.0,2.0,48.5,2
6335,Sarjapur  Road,1600.0,3.0,120.0,3
6336,Sarjapur  Road,1370.0,2.0,70.0,2
6337,Sarjapur  Road,1346.0,2.0,74.03,2
6338,Sarjapur  Road,475.0,1.0,26.0,1
6339,Sarjapur  Road,1197.0,2.0,56.86,2
6340,Sarjapur  Road,3040.0,4.0,135.0,4
6341,Sarjapur  Road,1660.0,2.0,116.0,3
6342,Sarjapur  Road,1194.0,2.0,57.0,2
6343,Sarjapur  Road,984.0,2.0,45.75,2
6344,Sarjapur  Road,1346.0,2.0,69.61,2
6345,Sarjapur  Road,2089.0,3.0,148.0,3
6346,Sarjapur  Road,1612.0,3.0,98.38,3
6347,Sarjapur  Road,1290.0,2.0,88.0,2
6348,Sarjapur  Road,1371.0,2.0,86.0,2
6349,Sarjapur  Road,2140.0,3.0,139.0,3
6350,Sarjapur  Road,1044.0,2.0,55.0,2
6351,Sarjapur  Road,1600.0,3.0,85.0,3
6352,Sarjapur  Road,2180.0,4.0,180.0,3
6353,Sarjapur  Road,1691.0,3.0,119.0,3
6354,Sarjapur  Road,2206.0,4.0,180.0,3
6355,Sarjapur  Road,1309.0,2.0,69.5,2
6356,Sarjapur  Road,1691.0,3.0,100.0,3
6357,Sarjapur  Road,1367.0,2.0,80.0,2
6358,Sarjapur  Road,1565.0,3.0,78.0,3
6359,Sarjapur  Road,4395.0,4.0,242.0,4
6360,Sarjapur  Road,1984.0,4.0,148.0,3
6361,Sarjapur  Road,1035.0,2.0,47.0,2
6362,Sarjapur  Road,1346.0,2.0,74.03,2
6363,Sarjapur  Road,1115.0,2.0,50.0,2
6364,Sarjapur  Road,1112.0,2.0,58.0,2
6365,Sarjapur  Road,1340.0,2.0,75.0,2
6366,Sarjapur  Road,3500.0,3.0,275.0,3
6367,Sarjapur  Road,1850.0,3.0,89.0,3
6368,Sarjapur  Road,1132.0,2.0,70.0,2
6369,Sarjapur  Road,1380.0,2.0,55.0,3
6370,Sarjapur  Road,2425.0,5.0,195.0,4
6371,Sarjapura - Attibele Road,1330.0,2.0,48.0,3
6372,Sarjapura - Attibele Road,1329.0,2.0,45.95,3
6373,Sarjapura - Attibele Road,829.0,2.0,22.8,2
6374,Sarjapura - Attibele Road,2400.0,3.0,85.0,3
6375,Sarjapura - Attibele Road,1033.0,2.0,28.41,2
6376,Sarjapura - Attibele Road,1676.0,3.0,52.0,3
6377,Sarjapura - Attibele Road,1800.0,3.0,90.0,3
6378,Sarjapura - Attibele Road,1308.0,2.0,37.0,2
6379,Sarjapura - Attibele Road,1073.0,2.0,31.77,2
6380,Sarjapura - Attibele Road,1330.0,2.0,49.0,3
6381,Sarjapura - Attibele Road,1090.0,2.0,37.0,2
6382,Sarjapura - Attibele Road,1126.0,2.0,36.0,2
6383,Sarjapura - Attibele Road,740.0,1.0,23.65,1
6384,Sarjapura - Attibele Road,1555.0,3.0,52.0,3
6385,Sector 2 HSR Layout,1296.0,2.0,75.0,2
6386,Sector 2 HSR Layout,794.0,1.0,60.0,1
6387,Sector 2 HSR Layout,1143.0,2.0,65.0,2
6388,Sector 2 HSR Layout,1665.0,3.0,110.0,3
6389,Sector 2 HSR Layout,1512.0,3.0,80.0,3
6390,Sector 2 HSR Layout,1332.0,2.0,101.0,2
6391,Sector 2 HSR Layout,1600.0,3.0,90.0,3
6392,Sector 2 HSR Layout,1231.0,2.0,66.0,2
6393,Sector 7 HSR Layout,3000.0,5.0,275.0,4
6394,Sector 7 HSR Layout,1163.0,2.0,98.86,2
6395,Sector 7 HSR Layout,1760.0,3.0,145.0,3
6396,Sector 7 HSR Layout,3900.0,3.0,300.0,3
6397,Sector 7 HSR Layout,1163.0,2.0,98.86,2
6398,Sector 7 HSR Layout,1342.0,2.0,115.0,2
6399,Sector 7 HSR Layout,1760.0,3.0,160.0,3
6400,Sector 7 HSR Layout,1760.0,3.0,142.0,3
6401,Sector 7 HSR Layout,2400.0,2.0,195.0,3
6402,Sector 7 HSR Layout,1760.0,3.0,185.0,3
6403,Sector 7 HSR Layout,1162.0,2.0,98.77,2
6404,Seegehalli,901.0,2.0,35.14,2
6405,Seegehalli,1150.0,2.0,42.9,3
6406,Seegehalli,800.0,1.0,50.0,2
6407,Seegehalli,1525.0,3.0,65.0,3
6408,Seegehalli,1118.0,2.0,37.5,2
6409,Seegehalli,1200.0,2.0,62.0,3
6410,Seegehalli,1155.0,2.0,72.0,2
6411,Seegehalli,1830.0,4.0,82.0,3
6412,Seegehalli,4000.0,3.0,235.0,3
6413,Seegehalli,3000.0,5.0,150.0,4
6414,Seegehalli,2800.0,4.0,140.0,4
6415,Seegehalli,1096.0,2.0,41.0,2
6416,Seegehalli,1420.0,2.0,46.0,3
6417,Seegehalli,920.0,2.0,27.0,2
6418,Seegehalli,1553.0,3.0,68.0,3
6419,Seegehalli,1639.0,3.0,120.0,3
6420,Seegehalli,3000.0,4.0,235.0,3
6421,Seegehalli,1134.0,2.0,45.0,2
6422,Seegehalli,1683.0,3.0,80.0,3
6423,Seegehalli,1176.0,2.0,50.0,2
6424,Seegehalli,3000.0,4.0,240.0,3
6425,Shampura,2650.0,4.0,150.0,4
6426,Shampura,1200.0,2.0,53.0,2
6427,Shampura,700.0,1.0,35.0,2
6428,Shampura,1400.0,3.0,70.0,3
6429,Shampura,1475.0,3.0,78.0,3
6430,Shampura,1700.0,3.0,75.0,3
6431,Shivaji Nagar,850.0,2.0,55.0,2
6432,Shivaji Nagar,1554.0,3.0,130.0,2
6433,Shivaji Nagar,3820.0,1.0,306.0,1
6434,Shivaji Nagar,703.0,2.0,49.5,2
6435,Shivaji Nagar,1460.0,2.0,90.0,3
6436,Shivaji Nagar,600.0,1.0,65.0,2
6437,Singasandra,1440.0,2.0,65.0,3
6438,Singasandra,1030.0,2.0,55.0,2
6439,Singasandra,3850.0,6.0,195.0,4
6440,Singasandra,1100.0,2.0,52.0,2
6441,Singasandra,1306.0,2.0,58.0,3
6442,Singasandra,1300.0,2.0,65.0,2
6443,Singasandra,3126.0,4.0,120.0,4
6444,Singasandra,1464.0,3.0,56.0,3
6445,Singasandra,1010.0,2.0,40.0,2
6446,Singasandra,1375.0,2.0,58.0,2
6447,Singasandra,1120.0,2.0,60.0,2
6448,Singasandra,1510.0,3.0,75.0,3
6449,Singasandra,1179.0,2.0,56.0,2
6450,Singasandra,1416.0,2.0,67.0,2
6451,Singasandra,1476.0,2.0,73.0,3
6452,Singasandra,1139.7,2.0,45.0,2
6453,Singasandra,1465.0,2.0,60.0,2
6454,Singasandra,1464.0,3.0,56.0,3
6455,Singasandra,1653.0,3.0,85.0,3
6456,Somasundara Palya,1255.0,2.0,67.0,2
6457,Somasundara Palya,1448.0,2.0,68.0,2
6458,Somasundara Palya,1570.0,3.0,68.0,3
6459,Somasundara Palya,1178.0,2.0,73.0,2
6460,Somasundara Palya,1260.0,2.0,60.0,2
6461,Somasundara Palya,1033.0,2.0,48.0,2
6462,Somasundara Palya,1329.0,2.0,70.0,2
6463,Somasundara Palya,2372.0,3.0,140.0,3
6464,Somasundara Palya,1185.0,2.0,70.0,2
6465,Somasundara Palya,1575.0,3.0,68.0,3
6466,Somasundara Palya,1600.0,3.0,68.0,3
6467,Somasundara Palya,1600.0,3.0,69.0,3
6468,Somasundara Palya,2400.0,3.0,140.0,4
6469,Somasundara Palya,1650.0,3.0,95.0,3
6470,Somasundara Palya,1186.0,2.0,72.0,2
6471,Somasundara Palya,1600.0,3.0,69.0,3
6472,Sompura,825.0,2.0,33.0,2
6473,Sompura,1025.0,2.0,37.0,3
6474,Sompura,1020.0,2.0,41.0,2
6475,Sompura,1126.0,2.0,39.0,2
6476,Sompura,825.0,2.0,32.0,2
6477,Sompura,1360.0,2.0,45.0,3
6478,Sompura,1350.0,2.0,47.0,3
6479,Sompura,2150.0,3.0,85.0,4
6480,Sonnenahalli,1415.0,2.0,55.0,3
6481,Sonnenahalli,896.0,2.0,43.75,2
6482,Sonnenahalli,1120.0,2.0,43.0,2
6483,Sonnenahalli,1100.0,2.0,44.0,2
6484,Sonnenahalli,1011.0,2.0,50.53,2
6485,Sonnenahalli,1484.0,3.0,74.18,3
6486,Sonnenahalli,1610.0,3.0,80.48,3
6487,Sonnenahalli,1415.0,2.0,65.0,3
6488,Sonnenahalli,1268.0,2.0,58.0,2
6489,Sonnenahalli,1268.0,2.0,56.0,2
6490,Sonnenahalli,605.0,1.0,30.24,1
6491,Sonnenahalli,1484.0,3.0,75.0,3
6492,Subramanyapura,929.0,2.0,50.17,2
6493,Subramanyapura,1200.0,2.0,52.0,2
6494,Subramanyapura,975.0,2.0,58.0,2
6495,Subramanyapura,1277.0,2.0,55.0,2
6496,Subramanyapura,985.0,2.0,58.0,2
6497,Subramanyapura,1245.0,2.0,68.0,3
6498,Subramanyapura,1313.0,2.0,73.0,2
6499,Subramanyapura,1313.0,2.0,66.5,2
6500,Subramanyapura,1255.0,2.0,79.0,3
6501,Subramanyapura,1330.0,3.0,72.0,3
6502,Subramanyapura,929.0,2.0,48.0,2
6503,Subramanyapura,950.0,2.0,55.0,2
6504,Subramanyapura,929.0,2.0,56.0,2
6505,Subramanyapura,1800.0,3.0,90.0,3
6506,Subramanyapura,1260.0,2.0,76.0,3
6507,Subramanyapura,1278.0,2.0,59.0,3
6508,Subramanyapura,960.0,2.0,55.0,2
6509,Subramanyapura,1260.0,2.0,73.0,3
6510,Subramanyapura,1278.0,3.0,62.71,3
6511,Subramanyapura,1278.0,3.0,70.0,3
6512,Subramanyapura,929.0,2.0,49.0,2
6513,Subramanyapura,1260.0,2.0,75.0,3
6514,Subramanyapura,1000.0,2.0,45.0,2
6515,Subramanyapura,2495.0,3.0,130.0,3
6516,Subramanyapura,929.0,1.0,51.0,2
6517,Subramanyapura,1880.0,3.0,110.0,3
6518,Subramanyapura,1800.0,3.0,80.0,3
6519,Sultan Palaya,1700.0,3.0,120.0,3
6520,Sultan Palaya,1100.0,2.0,45.0,2
6521,Sultan Palaya,900.0,2.0,45.0,2
6522,Sultan Palaya,870.0,2.0,65.0,2
6523,Sultan Palaya,1765.0,3.0,80.0,3
6524,Sultan Palaya,1713.0,3.0,125.0,3
6525,Sultan Palaya,1009.0,2.0,65.0,2
6526,Sultan Palaya,5000.0,5.0,325.0,4
6527,Sultan Palaya,1070.0,2.0,49.0,2
6528,TC Palaya,1475.0,3.0,98.0,3
6529,TC Palaya,1200.0,2.0,60.0,2
6530,TC Palaya,1200.0,2.0,66.0,3
6531,TC Palaya,1600.0,2.0,65.0,3
6532,TC Palaya,1200.0,3.0,66.0,3
6533,TC Palaya,1350.0,2.0,75.0,3
6534,TC Palaya,1240.0,2.0,60.0,2
6535,TC Palaya,1500.0,2.0,100.0,3
6536,TC Palaya,1200.0,2.0,65.0,2
6537,TC Palaya,1200.0,2.0,70.0,2
6538,TC Palaya,900.0,2.0,55.0,2
6539,TC Palaya,1200.0,2.0,66.0,3
6540,TC Palaya,1200.0,2.0,66.5,3
6541,TC Palaya,4800.0,3.0,302.0,4
6542,TC Palaya,1000.0,2.0,64.0,2
6543,TC Palaya,1100.0,3.0,50.0,3
6544,TC Palaya,900.0,2.0,55.0,2
6545,TC Palaya,1200.0,2.0,66.0,2
6546,TC Palaya,1200.0,2.0,66.0,3
6547,TC Palaya,1200.0,2.0,66.5,3
6548,TC Palaya,900.0,2.0,55.0,2
6549,TC Palaya,1200.0,2.0,66.0,3
6550,TC Palaya,900.0,2.0,55.0,2
6551,TC Palaya,1500.0,3.0,83.0,3
6552,TC Palaya,1350.0,3.0,60.0,3
6553,TC Palaya,1200.0,2.0,65.0,2
6554,TC Palaya,1500.0,2.0,75.0,2
6555,TC Palaya,1200.0,2.0,66.0,3
6556,TC Palaya,1000.0,2.0,70.0,2
6557,TC Palaya,1100.0,2.0,65.0,2
6558,TC Palaya,1200.0,3.0,66.0,3
6559,TC Palaya,1200.0,2.0,66.0,3
6560,TC Palaya,1200.0,2.0,66.0,3
6561,TC Palaya,1800.0,2.0,80.0,2
6562,TC Palaya,1200.0,2.0,66.0,3
6563,TC Palaya,1200.0,2.0,70.0,2
6564,TC Palaya,1350.0,1.0,55.0,1
6565,TC Palaya,900.0,2.0,55.0,2
6566,TC Palaya,900.0,2.0,55.0,2
6567,TC Palaya,1082.0,2.0,64.0,2
6568,TC Palaya,1995.0,3.0,100.0,3
6569,TC Palaya,1200.0,2.0,66.0,3
6570,TC Palaya,1200.0,2.0,66.0,3
6571,TC Palaya,1152.0,2.0,55.0,2
6572,TC Palaya,1200.0,2.0,66.0,3
6573,TC Palaya,1200.0,2.0,66.0,3
6574,TC Palaya,1200.0,2.0,66.0,3
6575,Talaghattapura,1868.0,3.0,131.0,3
6576,Talaghattapura,2706.0,3.0,120.0,3
6577,Talaghattapura,2106.0,3.0,126.0,3
6578,Talaghattapura,1868.0,3.0,121.0,3
6579,Talaghattapura,2106.0,3.0,126.0,3
6580,Talaghattapura,1868.0,3.0,135.0,3
6581,Talaghattapura,1856.0,3.0,135.0,3
6582,Talaghattapura,1868.0,3.0,120.0,3
6583,Talaghattapura,1804.0,3.0,115.0,3
6584,Talaghattapura,1856.0,3.0,135.0,3
6585,Talaghattapura,2254.0,3.0,153.0,3
6586,Talaghattapura,2106.0,3.0,148.0,3
6587,Talaghattapura,1856.0,3.0,135.0,3
6588,Talaghattapura,2273.0,3.0,159.0,3
6589,Talaghattapura,2099.0,3.0,147.0,3
6590,Talaghattapura,1100.0,2.0,50.0,2
6591,Talaghattapura,1100.0,2.0,49.49,2
6592,Talaghattapura,1575.0,3.0,80.0,3
6593,Talaghattapura,2273.0,3.0,145.0,3
6594,Talaghattapura,1175.0,2.0,62.0,2
6595,Talaghattapura,1804.0,3.0,127.0,3
6596,Talaghattapura,1062.0,2.0,42.48,2
6597,Talaghattapura,2706.0,3.0,122.0,3
6598,Talaghattapura,1800.0,3.0,84.0,3
6599,Talaghattapura,2265.0,3.0,159.0,3
6600,Talaghattapura,2099.0,3.0,134.0,3
6601,Thanisandra,510.0,1.0,25.25,1
6602,Thanisandra,1296.0,2.0,80.0,2
6603,Thanisandra,1436.0,3.0,74.75,3
6604,Thanisandra,2144.0,3.0,145.0,3
6605,Thanisandra,3000.0,4.0,120.0,4
6606,Thanisandra,1075.0,2.0,45.8,2
6607,Thanisandra,445.0,1.0,28.0,1
6608,Thanisandra,1296.0,2.0,83.0,2
6609,Thanisandra,1825.0,3.0,100.0,3
6610,Thanisandra,2144.0,3.0,135.0,3
6611,Thanisandra,1240.0,2.0,62.0,3
6612,Thanisandra,1093.0,2.0,70.0,2
6613,Thanisandra,1265.0,2.0,79.0,3
6614,Thanisandra,1651.0,3.0,97.38,3
6615,Thanisandra,1265.0,2.0,85.0,2
6616,Thanisandra,510.0,1.0,25.25,1
6617,Thanisandra,930.0,2.0,48.145,1
6618,Thanisandra,1564.0,3.0,101.0,3
6619,Thanisandra,1183.0,2.0,58.56,2
6620,Thanisandra,1847.0,3.0,123.0,3
6621,Thanisandra,1800.0,3.0,90.0,3
6622,Thanisandra,1697.0,3.0,114.0,3
6623,Thanisandra,1050.0,2.0,45.0,2
6624,Thanisandra,3500.0,5.0,160.0,6
6625,Thanisandra,1573.0,3.0,95.0,3
6626,Thanisandra,1917.0,3.0,122.0,3
6627,Thanisandra,693.0,1.0,34.3,1
6628,Thanisandra,1098.0,2.0,68.0,2
6629,Thanisandra,760.0,1.0,50.3,1
6630,Thanisandra,1111.0,2.0,50.0,2
6631,Thanisandra,1401.0,2.0,58.68,2
6632,Thanisandra,2002.0,3.0,112.0,3
6633,Thanisandra,1634.0,3.0,78.0,3
6634,Thanisandra,2000.0,3.0,99.0,3
6635,Thanisandra,1050.0,2.0,46.0,2
6636,Thanisandra,1588.0,3.0,75.55,3
6637,Thanisandra,1697.0,3.0,115.0,3
6638,Thanisandra,1380.0,1.0,62.1,1
6639,Thanisandra,923.0,1.0,60.84,1
6640,Thanisandra,1743.0,3.0,93.25,3
6641,Thanisandra,923.0,1.0,45.69,1
6642,Thanisandra,1183.0,2.0,59.74,2
6643,Thanisandra,1296.0,2.0,72.0,2
6644,Thanisandra,1020.0,2.0,44.5,2
6645,Thanisandra,1698.0,3.0,102.0,3
6646,Thanisandra,1411.0,3.0,93.04,3
6647,Thanisandra,1996.0,3.0,135.0,3
6648,Thanisandra,1801.0,3.0,115.0,3
6649,Thanisandra,1265.0,2.0,82.0,2
6650,Thanisandra,1100.0,2.0,48.0,2
6651,Thanisandra,1917.0,4.0,113.0,3
6652,Thanisandra,662.0,1.0,42.0,1
6653,Thanisandra,2100.0,4.0,95.0,4
6654,Thanisandra,1948.0,3.0,130.0,3
6655,Thanisandra,1922.0,3.0,106.0,3
6656,Thanisandra,1098.0,2.0,74.0,2
6657,Thanisandra,1437.0,2.0,71.13,2
6658,Thanisandra,1564.0,3.0,104.0,3
6659,Thanisandra,1241.0,2.0,61.0,3
6660,Thanisandra,1200.0,2.0,65.0,3
6661,Thanisandra,1732.0,3.0,85.73,3
6662,Thanisandra,1917.0,4.0,100.0,3
6663,Thanisandra,1250.0,1.0,54.0,2
6664,Thanisandra,2127.0,3.0,135.0,3
6665,Thanisandra,2023.5,3.0,115.89,3
6666,Thanisandra,1276.0,2.0,75.0,2
6667,Thanisandra,693.0,1.0,34.3,1
6668,Thanisandra,2259.0,5.0,135.0,4
6669,Thanisandra,1265.0,2.0,78.0,2
6670,Thanisandra,1732.0,3.0,85.73,3
6671,Thanisandra,934.0,2.0,55.0,2
6672,Thanisandra,1056.0,2.0,68.0,2
6673,Thanisandra,1595.0,3.0,110.0,3
6674,Thanisandra,1411.0,3.0,93.15,3
6675,Thanisandra,1093.0,2.0,68.1,2
6676,Thanisandra,1370.0,2.0,61.0,3
6677,Thanisandra,1093.0,2.0,72.0,2
6678,Thanisandra,1200.0,2.0,53.5,2
6679,Thanisandra,1698.0,3.0,107.0,3
6680,Thanisandra,1564.0,3.0,105.0,3
6681,Thanisandra,1265.0,2.0,83.0,2
6682,Thanisandra,965.0,2.0,56.0,2
6683,Thanisandra,1546.0,3.0,95.0,3
6684,Thanisandra,930.0,1.0,38.535,1
6685,Thanisandra,1697.0,3.0,110.0,3
6686,Thanisandra,1492.0,3.0,88.0,3
6687,Thanisandra,2072.0,3.0,122.0,3
6688,Thanisandra,1880.0,3.0,120.0,3
6689,Thanisandra,760.0,1.0,50.0,1
6690,Thanisandra,1200.0,2.0,60.0,2
6691,Thanisandra,933.0,2.0,58.0,1
6692,Thanisandra,1917.0,3.0,110.0,3
6693,Thanisandra,1996.0,4.0,123.0,3
6694,Thanisandra,1183.0,2.0,77.25,2
6695,Thanisandra,1491.0,3.0,88.0,3
6696,Thanisandra,1881.0,3.0,95.0,3
6697,Thanisandra,662.0,1.0,29.0,1
6698,Thanisandra,1183.0,2.0,58.56,2
6699,Thanisandra,1564.0,3.0,100.0,3
6700,Thanisandra,662.0,1.0,45.0,1
6701,Thanisandra,1573.0,3.0,98.0,3
6702,Thanisandra,1262.0,2.0,83.0,3
6703,Thanisandra,1056.0,2.0,65.0,2
6704,Thanisandra,1702.0,3.0,115.0,3
6705,Thanisandra,1343.0,2.0,75.0,2
6706,Thanisandra,1935.0,4.0,122.0,3
6707,Thanisandra,933.0,2.0,55.0,2
6708,Thanisandra,1183.0,2.0,77.3,2
6709,Thanisandra,662.0,1.0,38.0,1
6710,Thanisandra,1265.0,2.0,72.0,2
6711,Thanisandra,1595.0,3.0,105.0,3
6712,Thanisandra,1241.0,2.0,65.0,3
6713,Thanisandra,580.0,1.0,27.5,1
6714,Thanisandra,2087.0,4.0,139.0,3
6715,Thanisandra,1340.0,2.0,66.33,2
6716,Thanisandra,1098.0,2.0,71.0,2
6717,Thanisandra,1411.0,3.0,93.25,3
6718,Thanisandra,1262.0,2.0,65.0,3
6719,Thanisandra,1234.0,2.0,51.0,2
6720,Thanisandra,1732.0,3.0,112.0,3
6721,Thanisandra,933.0,1.0,61.0,1
6722,Thanisandra,1702.0,3.0,107.0,3
6723,Thanisandra,2030.0,4.0,125.0,3
6724,Thanisandra,1140.0,2.0,59.0,2
6725,Thanisandra,1948.0,4.0,129.0,4
6726,Thanisandra,1573.0,3.0,90.0,3
6727,Thanisandra,1056.0,2.0,70.0,2
